Date,SPYSIM,QQQSIM,XLBSIM,XLCSIM,XLESIM,XLFSIM,XLISIM,XLKSIM,XLPSIM,ZVOLSIM,XLUSIM,XLVSIM,XLYSIM,KMLMSIM,GLDSIM,SLVSIM,SVIXSIM,TLTSIM,ZROZSIM,VXUSSIM,VTISIM,DBMFSIM,VIXSIM,GSGSIM,IEFSIM,IEISIM,SHYSIM,CASHX,CAOSSIM,FNGUSIM,MCISIM,GDESIM,BTCSIM,ETHSIM,VOOSIM,OEFSIM,MDYSIM,IJRSIM,IWMSIM,VEASIM,VWOSIM,VSSSIM,EFVSIM,VTSIM,VTVSIM,VUGSIM,VOSIM,VOESIM,VOTSIM,VBSIM,VBRSIM,VBKSIM,IWCSIM,TIPSIM,BNDSIM,REITSIM,INFLATION,RSSBSIM,UVIXSIM1,UVIXSIM2,VIXMSIM,VXZSIM,USMVSIM,MTUMSIM,EFASIM,VCITSIM,STIPSIM,LTPZSIM,NTSDSIM,UUPSIM
2014-03-04,893841337.2,305292.22,91425616.31,25648571.97,84505351.56,17991198.4,34612511.34,39115742.34,56114685.97,18783.55,13343804.2,162442950.39,90626023.78,105937.61,352778.37,88614.05,35491.63,323250.07,374991.1,512060.9,40968127.79,24119.65,8178.65,55703.23,350662.49,329316.17,240286.75,657386.42,10666.97,,804090.9,1991445.55,66350000.0,,31220740.4,87745.07,153412.66,87027.52,570094.12,514391.72,38010.63,49728.34,36977.71,647105.98,33414076.17,26595182.4,79062288.12,195574764.09,24617680.15,190606593.49,648279666.88,42809635.77,286984569.5,22676.65,58123.9,760289.49,284908.63,,4562958.41,,1936.08,2531.15,134112.86,110063.06,512985.51,13418.31,14754.91,19928.88,1114418.5,40616.61
2014-03-05,894654759.62,306132.69,91636406.87,25738250.37,83718273.09,18179545.04,34658696.54,39169428.51,55930660.29,18790.75,13254492.67,162037653.61,91004533.42,105213.52,353359.69,88572.31,35460.91,323942.38,375237.96,512061.92,40976519.53,24065.49,8056.84,55067.0,351040.59,329424.68,240372.04,657387.98,10666.97,,804584.21,1995922.23,67020000.0,,31249282.91,87841.28,153050.28,86918.85,569765.39,513285.32,38128.07,49797.65,36936.05,647432.08,33409793.1,26600765.28,78931629.75,195290593.4,24560864.91,190590374.1,647765937.11,42743542.28,288138767.06,22708.9,58202.62,759336.35,284967.77,,4569172.3,,1929.99,2530.29,133816.23,110236.93,512535.29,13442.04,14756.36,20018.93,1114733.24,40597.7
2014-03-06,896707124.14,305863.74,91981336.89,25897735.6,84322979.72,18236867.93,34856633.13,39223114.68,55917515.6,18898.69,13188335.98,161037921.54,91234342.85,105173.69,356874.5,89879.16,35758.2,320751.72,370300.62,517750.33,41051655.08,24122.81,8242.46,55435.34,349528.22,328855.02,240229.89,657389.29,10677.17,,784358.61,2017454.29,66720000.0,,31321100.52,88054.23,153124.51,87066.82,569674.54,519067.01,38656.53,50301.31,37307.72,650350.49,33518249.09,26625740.52,79000588.76,195575850.62,24586789.4,190457971.37,649056566.41,42614546.44,287177515.67,22652.46,58059.49,752982.07,285026.91,,4491037.42,,1918.83,2516.35,133742.07,110028.28,517870.4,13393.0,14747.69,19869.95,1123929.54,40370.79
2014-03-07,897091699.3,304350.9,91578918.54,25755205.56,84486154.52,18318757.77,34968797.2,39105005.11,56075251.9,18754.3,13228029.99,160632624.76,91099160.84,106048.02,353919.23,87357.71,34848.52,318734.98,366145.03,513730.95,41039189.48,24088.91,8184.45,55519.06,348015.86,327986.97,240059.32,657390.85,10687.37,,779425.54,2003462.82,63620000.0,,31334664.48,88076.15,153423.11,87191.45,569488.53,516361.59,38118.28,50061.04,37032.17,648300.3,33609360.93,26556524.28,78952530.48,195647572.77,24548073.19,190591130.42,649573902.76,42588179.7,286610643.62,22604.08,57887.74,744827.41,285086.05,,4717985.36,,1931.0,2534.97,134075.78,109715.31,515060.4,13340.8,14744.74,19813.67,1120707.55,40408.61
2014-03-10,896618545.97,304619.85,91502267.42,25688150.05,84620533.77,18326946.76,34817045.81,39040581.71,56127830.66,18757.38,13194951.65,161308119.4,90855833.21,106179.65,354034.52,87054.91,35122.37,319186.49,366762.19,510103.79,41010037.85,23992.93,8236.66,55067.0,348393.95,328122.61,240087.74,657392.16,10687.37,,777945.62,2003088.33,62717000.0,,31318268.81,88151.14,152587.71,87028.35,567589.77,512918.15,37893.19,49806.89,36820.71,645385.98,33583397.48,26539944.36,78704853.61,194936325.41,24473157.8,189778222.38,647835777.04,42330067.44,286653325.39,22614.16,57923.52,740908.94,285263.46,,4638796.86,,1921.87,2534.64,133964.54,109784.86,511869.7,13342.39,14749.1,19737.53,1116029.02,40427.52
2014-03-11,892190279.64,303308.72,90563291.28,25477415.47,83660681.98,18204111.99,34566326.13,38954683.84,56101541.28,18584.86,13158565.47,160983881.97,90328623.34,105988.79,356041.57,87187.16,34660.44,320029.31,368449.12,507457.2,40780654.05,23971.69,8584.69,54882.83,348737.67,328312.49,240087.74,657393.46,10666.97,,777452.31,2004366.8,63420000.0,,31163723.63,87706.1,151740.18,86165.35,561694.54,509351.71,37452.8,49548.13,36577.2,642039.58,33388324.53,26440253.92,78333274.67,193916630.53,24362042.92,188185218.71,642488887.68,41956080.72,284006617.06,22608.11,57916.36,745568.74,285322.6,,4759111.7,,1940.14,2557.19,133816.23,108988.51,508146.03,13350.29,14747.65,19757.4,1106215.28,40427.52
2014-03-12,892431885.85,304451.75,90524965.72,25431465.13,83670280.5,18171356.06,34500347.27,39019107.24,56219843.5,18587.38,13323957.19,160956862.19,90193441.33,105251.12,361256.51,89059.67,34632.02,322256.75,373221.47,506183.44,40809903.15,23878.22,8393.27,54698.66,350112.54,328773.64,240173.03,657394.77,10666.97,,769066.09,2030811.27,63642000.0,,31172293.27,87674.96,151911.42,86305.53,563411.55,507138.27,37599.6,49330.96,36448.98,641393.53,33384041.38,26462458.72,78319632.17,193845989.71,24393138.45,188733317.64,644037285.54,42151526.61,284802286.39,22656.49,58038.02,747792.74,285381.74,,4765369.08,,1947.24,2556.94,133927.47,109124.13,506249.32,13380.35,14753.46,19840.16,1104015.33,40314.07
2014-03-13,882428253.83,300148.55,89873431.25,25177059.66,82835209.44,17966631.45,34012103.69,38492982.79,55943804.99,18368.41,13462886.24,158768259.56,89098466.99,105086.36,362496.05,88582.85,33250.34,326591.23,379558.14,497947.44,40338570.87,23846.84,9408.35,54363.81,352174.86,329695.95,240315.18,657396.07,10636.38,,760679.86,2017305.18,64450000.0,,30823000.86,86762.92,150269.44,85349.21,556897.69,498159.71,36953.69,48757.99,35814.64,632754.36,33089235.97,26099583.84,77390493.85,192138215.9,24023456.5,186410003.38,637272623.17,41555722.02,281725083.94,22749.22,58209.77,744297.89,285440.88,,5143975.12,,1971.59,2586.06,132815.11,107541.86,496815.91,13427.8,14760.71,20134.8,1080545.2,40332.98
2014-03-14,879953635.02,298097.8,89873431.25,25239912.39,82911997.58,17851985.67,33880145.96,38256763.65,55970094.37,18247.76,13525735.09,157903626.43,89017357.78,105283.95,364942.02,89715.83,32088.16,326651.43,380339.88,497556.19,40288560.68,23812.91,10336.43,54765.63,352209.23,329723.07,240258.32,657397.38,10626.18,,759199.94,2024611.06,62908000.0,,30736692.07,86370.92,150804.53,85683.81,559233.2,496930.28,37198.35,48767.23,35718.52,632108.27,33015573.78,26016514.4,77535168.89,192423469.12,24054551.27,186974698.78,639143228.04,41694886.23,282556597.81,22745.19,58173.99,746204.17,285500.02,,5501604.0,,1963.48,2602.51,132889.27,107055.01,495756.42,13435.71,14757.67,20128.71,1076376.44,40238.43
2014-03-17,887914925.59,300720.07,90601616.83,25393785.72,83353529.41,18040332.31,34295812.8,38707727.46,56298711.64,18794.39,13615046.62,159443754.2,89612158.66,105075.18,360944.69,88455.84,33680.41,324213.29,376225.43,503244.65,40609815.85,23872.77,9071.93,54213.12,350799.98,329044.91,240173.03,657398.94,10656.78,,753773.56,2020320.52,62400000.0,,31014907.83,87188.83,151867.25,86228.38,561711.48,502958.0,37599.6,49289.37,36160.68,637511.07,33319157.86,26240955.4,78058434.08,193942511.9,24214930.05,188269701.5,643978209.94,41966479.0,283137117.14,22692.78,58095.27,747792.74,285677.44,,4949909.62,,1928.98,2527.42,133779.15,108115.65,502005.34,13408.82,14743.29,20032.17,1093396.09,40200.61
2014-03-18,894256079.83,304350.9,91119011.85,25497809.54,84054221.21,18130411.13,34480553.61,39212377.45,56417013.86,18969.16,13595199.61,161146000.69,90004186.5,105155.02,358153.68,87065.28,35021.4,325387.21,377871.21,506775.82,40956100.94,24023.91,8422.27,54631.69,351659.28,329533.19,240229.89,657400.24,10677.17,,757720.02,2018857.45,61580000.0,,31236534.48,87911.23,153221.08,87363.99,569899.21,506156.67,38177.0,49617.44,36378.55,642373.82,33553364.12,26465397.11,78774437.8,195437836.32,24442537.5,190610375.49,650488734.81,42562522.22,287483262.07,22737.13,58159.68,750016.74,285736.57,,4554003.14,,1906.65,2504.83,134372.41,109071.97,505133.08,13451.53,14747.65,20045.41,1104554.86,40219.52
2014-03-19,889494133.92,302703.58,90314175.16,25339632.06,83420719.03,18122222.15,34124267.75,39051318.94,55983239.06,18897.2,13380190.38,160659644.55,89409385.63,104681.74,351222.23,86109.76,34495.09,322858.76,375032.24,500206.78,40722543.9,23868.29,8770.3,54497.75,348393.95,327363.06,239831.88,657401.81,10656.78,,759199.94,1974936.34,60917000.0,,31070329.57,87476.78,152209.76,86749.83,566192.36,499884.13,37423.44,48979.78,35936.4,636110.9,33388642.52,26263201.71,78278952.95,194346945.37,24277121.16,189332714.77,647397272.52,42178597.78,285983832.33,22527.48,57887.74,735825.51,285795.71,,4689307.88,,1911.73,2514.07,133348.67,108167.82,498972.83,13353.46,14685.2,19836.85,1091213.25,40522.07
2014-03-20,894691665.42,303544.05,91521430.2,25608141.66,83747068.64,18408836.6,34223236.05,39351961.48,56180409.42,19054.21,13409960.89,160659644.55,89639195.06,104726.15,350597.14,84936.66,34496.54,322286.85,376348.86,499227.17,40926997.7,23769.71,8422.27,54380.55,348462.69,327254.56,239860.31,657403.38,10687.37,,755746.79,1982018.45,58901000.0,,31252011.18,88018.76,152653.92,87014.45,566957.9,497916.67,37599.6,48623.99,35833.87,637301.11,33657539.14,26346354.8,78540649.51,195106745.66,24349588.15,189748038.96,649396812.78,42218443.61,286098235.09,22456.92,57837.64,737096.37,285854.85,,4687242.85,,1896.5,2494.0,133593.76,108237.37,497075.85,13343.97,14670.67,19720.98,1094582.97,40654.43
2014-03-21,891238294.08,299899.97,91137369.79,25505617.64,83974620.71,18411170.46,34226198.5,39155813.7,56149361.66,18913.83,13510833.3,157754071.91,89068078.08,104461.05,352275.35,84938.34,34326.26,325778.52,380463.32,499130.1,40776870.91,23725.62,8700.7,54531.23,349115.76,327227.43,239888.74,657404.94,10666.97,,752293.64,1983573.97,57117000.0,,31131514.09,87754.12,152458.52,86719.14,564345.3,497056.24,37824.68,48226.6,35782.6,636222.96,33618566.81,26163551.25,78286084.95,195083560.67,24204856.29,189250476.22,649656390.53,41913973.61,284634565.86,22541.59,58002.24,743874.27,285913.99,,4731947.46,,1912.74,2511.79,133222.97,107037.63,496092.43,13364.53,14676.48,19949.41,1089412.56,40597.7
2014-03-24,887556064.34,297271.63,90425509.4,25398402.95,83800999.85,18402951.19,34113546.93,39123462.43,56096515.21,18910.37,13547520.33,155991608.06,88173057.8,104383.78,346001.57,83591.11,34348.86,328096.26,385894.39,500700.06,40539141.28,23682.8,8752.9,54497.75,349253.25,326929.04,239775.02,657406.51,10605.79,,755253.48,1945053.74,58600000.0,,31003021.82,87574.39,151298.44,85988.33,557926.27,497917.86,38157.42,48194.26,35821.05,635684.89,33553577.16,25947502.46,77646043.39,193921478.58,23930837.98,187275688.88,644567147.13,41334710.47,280337392.79,22569.81,58009.39,739002.65,286091.41,,4720679.85,,1915.78,2512.31,132666.8,105594.46,497393.02,13366.11,14666.32,20124.87,1086941.11,40484.25
2014-03-25,891771490.69,298248.84,90925735.62,25362754.48,84553356.89,18386512.64,34424995.39,39360705.04,56506075.26,18869.44,13604218.47,157374464.32,87644182.19,104454.48,346637.76,83636.28,34704.58,326862.14,383837.17,505476.63,40682273.77,23760.43,8132.25,54614.95,349047.01,326901.91,239803.45,657407.81,10626.18,,764133.01,1956491.14,58407000.0,,31150399.73,88130.55,151707.34,85982.38,557797.68,503564.31,38749.51,48628.61,36237.58,639618.76,33761768.4,26009877.49,77738405.74,194441640.44,23910477.27,187241204.58,645690260.17,41294103.07,280232370.11,22563.76,57995.08,745706.42,286150.55,,4621138.63,,1909.7,2517.63,133118.51,105819.07,502804.95,13381.93,14663.41,20105.0,1098666.46,40503.16
2014-03-26,885360934.36,294407.42,89617451.66,25256140.33,84157887.16,18197469.37,34073787.55,38886219.83,56373959.11,18671.5,13547520.33,157428693.97,86939014.7,104526.07,343901.09,82767.64,34246.33,329420.68,387052.61,505576.4,40342954.11,23865.96,8660.09,54648.43,350525.01,327824.21,239974.03,657409.11,10575.19,,768572.78,1930235.32,57680000.0,,30926603.5,87512.79,149738.4,84477.41,547116.29,503689.21,38759.32,48533.88,36199.13,637013.65,33596130.76,25734843.69,76926100.48,193041953.93,23631251.93,184386479.71,637892460.91,40539261.83,273303309.12,22642.38,58152.52,737285.78,286209.68,,4741656.51,,1936.08,2543.17,132708.57,104498.9,502735.2,13413.57,14682.29,20227.49,1091355.57,40503.16
2014-03-27,883497515.19,292752.92,89367338.55,25200486.62,84842724.99,18098838.1,34027401.6,38746031.02,56334324.27,18779.81,13657581.42,157076201.2,86518626.39,104649.59,341657.93,82682.25,34461.63,331076.22,391284.32,509231.7,40259207.45,23982.93,8480.28,55133.97,350868.73,327715.71,239945.6,657410.16,10565.0,,764133.01,1915377.26,47360000.0,,30861641.75,87353.53,149362.77,84235.84,545737.0,506548.86,39210.69,48868.89,36397.78,638645.14,33543860.46,25690427.89,76878027.59,192781430.22,23605457.15,183905462.05,634993549.66,40446660.29,272519195.32,22650.44,58209.77,741975.75,286268.82,,4680285.76,,1920.86,2529.02,132745.83,103897.34,505254.12,13434.13,14675.04,20330.09,1092505.32,40616.61
2014-03-28,887856569.66,293329.13,89983001.59,25338999.29,85903741.33,18172811.56,34279211.0,38897003.58,56479652.03,18894.3,13677592.53,156479674.98,87169550.22,104568.88,341581.09,82944.99,34805.59,329209.98,388033.91,512294.42,40439414.17,24022.54,8358.47,55217.69,349631.34,327118.92,239945.6,657411.2,10595.59,,754760.17,1923544.54,50375000.0,,31014038.02,87663.46,150136.55,84392.02,545216.37,510154.35,39524.69,49123.03,36686.14,642666.53,33740127.63,25762710.84,77305020.27,194158467.38,23690862.35,184320813.55,638153844.02,40486507.39,272058487.58,22594.0,58102.43,746452.55,286327.96,,4585329.95,,1913.75,2514.23,133081.24,104046.07,509067.45,13423.06,14675.03,20224.18,1102322.91,40616.61
2014-03-31,895135450.28,295418.32,90964214.56,25534019.09,85903741.33,18361854.82,34676804.79,39198948.72,56889212.08,19221.4,13827675.85,158594631.6,87766230.41,104336.04,338981.32,82859.6,35966.44,328397.27,386264.69,515554.68,40837488.05,24105.29,8051.04,55200.95,349665.71,327091.8,240002.46,657412.51,10636.38,,748347.18,1924878.45,45712000.0,,31268429.07,88303.96,152388.17,85897.41,554999.93,513014.01,39819.07,49377.17,36897.61,648208.8,34058484.27,25973921.5,78200195.76,196579757.68,23949533.79,187491683.17,648727054.09,41135622.51,277815210.6,22598.03,58102.43,752741.38,286505.38,,4274482.48,,1877.22,2472.33,134348.32,105091.06,511662.65,13442.04,14689.55,20114.94,1113844.78,40578.79
2014-04-01,901074147.18,300607.6,91464440.79,25814802.11,86414958.29,18394731.91,34921987.63,39662650.17,56796730.77,19523.18,13730955.49,159584322.83,88986712.6,103898.28,338383.39,82948.28,37162.01,325598.58,381498.55,519111.25,41155957.62,24176.62,7598.61,54380.55,348942.55,327289.84,239949.01,657413.55,10666.97,,759693.25,1933298.33,48015000.0,,31476007.6,88816.51,153782.33,86942.67,562302.98,516743.82,40201.75,49834.62,37109.07,652990.68,34163186.09,26276825.1,78998983.62,197956812.97,24239239.43,189318003.4,654917031.51,41655602.57,281631451.69,22519.41,58037.86,756152.28,286536.86,,3988859.29,,1843.74,2434.97,134460.13,106319.79,514943.18,13441.88,14683.74,19975.89,1124747.41,40578.79
2014-04-02,904093073.15,301382.62,92137822.24,26031554.25,86723617.59,18435828.28,35167170.46,39684217.68,56862788.85,19428.69,13710944.38,160302865.79,89583392.78,103538.77,340939.18,83506.98,36922.6,323727.5,377478.41,520099.94,41285889.0,24045.02,7592.81,54179.64,347427.35,326420.91,239863.7,657414.07,10687.37,,762653.09,1952185.84,43666000.0,,31581595.44,89105.13,154252.08,87371.82,564835.6,517614.59,40348.94,50014.83,37173.15,653970.45,34289689.89,26349109.32,79226315.44,198882949.19,24298786.38,190330952.3,658528629.63,41804724.8,282356971.52,22469.01,57923.09,756791.82,286568.35,,4038796.76,,1847.8,2446.41,134795.53,107093.96,515939.55,13389.54,14670.67,19884.59,1129413.23,40654.43
2014-04-03,902899813.41,298990.16,92253259.06,26070508.61,87283062.57,18402951.19,35220182.97,39490110.1,56928846.92,19632.52,13754301.78,159950373.02,89149443.56,103964.81,339847.62,82951.57,36925.97,325145.9,380255.21,518652.08,41172814.65,24074.5,7755.22,54665.18,347668.41,326448.06,239920.57,657414.59,10687.37,,747853.87,1944281.38,44730000.0,,31540044.95,89020.52,153523.74,86740.32,559115.18,515874.9,40113.44,49894.69,37089.21,652560.3,34307185.67,26204665.89,78820223.01,198432573.72,24123000.59,188837366.43,655500814.64,41311462.39,278482004.78,22495.22,57973.3,755192.96,286599.83,,4036702.04,,1838.67,2421.73,134832.8,106085.54,514499.4,13414.92,14669.8,19903.06,1126192.55,40767.88
2014-04-04,892229040.44,291037.76,91079651.38,25736712.99,86964757.67,18222127.19,34815962.62,38735247.26,56743884.32,19476.45,13827675.85,157293119.83,87671304.01,103722.78,344378.1,83388.43,36162.0,327318.77,383778.01,517435.32,40607245.47,24169.96,8097.45,54916.32,349803.45,327724.31,240119.63,657415.38,10636.38,,754760.17,1946765.86,44716000.0,,31167426.16,88040.17,151177.61,84993.55,546191.05,514508.14,40044.75,49839.24,36980.91,646913.44,34028178.11,25757358.19,77794473.45,196534475.72,23698949.67,185451417.02,646220295.29,40381108.97,271048550.76,22598.03,58145.45,757751.13,286631.32,,4202342.82,,1854.9,2440.37,133714.78,103802.24,512906.93,13478.36,14688.41,20081.83,1112124.71,40730.07
2014-04-07,882371915.14,288274.64,89752127.95,25337702.03,85508271.6,17942671.92,34318970.38,38433302.13,56796730.77,19254.67,13804329.55,155720459.78,85962628.95,103978.34,342573.5,83259.52,35318.8,329280.39,388088.26,515658.56,40121280.56,24076.39,9031.32,54698.66,350629.92,328077.32,240133.85,657416.16,10585.39,,747853.87,1918450.06,44678000.0,,30823226.64,87230.42,148600.33,83878.49,538228.19,512146.91,40260.63,49594.34,36833.53,642461.51,33670683.36,25426749.06,76493317.58,193378508.52,23298171.19,182447246.27,636617419.62,39685851.49,267137182.79,22632.3,58253.05,760202.71,286725.77,,4393880.63,,1874.18,2467.24,132783.1,102461.17,510476.83,13479.95,14688.1,20204.98,1097887.63,40635.52
2014-04-08,886013081.56,290936.67,90098438.41,25507374.14,86366730.28,17967329.74,34318970.38,38778382.28,57087386.29,19459.63,14001105.45,154446062.84,86830527.39,104337.51,345815.16,83696.4,35908.5,330065.04,389497.38,517042.31,40297298.85,24096.99,8636.89,55334.89,351112.03,328376.01,240176.51,657416.94,10595.59,,750813.72,1942045.73,45252000.0,,30950549.78,87497.71,149471.46,84533.81,542001.08,511774.6,40633.5,49548.13,36878.38,644853.5,33753583.6,25590725.4,77002935.44,194233442.63,23487021.18,183758984.16,640229007.32,40007157.19,269192361.74,22644.4,58296.09,764892.69,286757.25,,4245472.96,,1849.83,2441.99,133342.11,102770.49,510178.73,13506.91,14695.35,20151.35,1101577.45,40370.79
2014-04-09,895541882.4,295923.77,91464440.79,25726646.45,86762200.01,18123495.92,34756323.55,39296002.51,57338406.97,19626.26,13971088.79,157754071.91,87766230.41,104690.2,346451.45,83175.77,36917.86,328435.38,385518.69,523068.09,40779171.46,24254.64,8016.24,55636.26,351008.72,328919.1,240290.25,657417.98,10646.58,,750813.72,1963720.1,44260000.0,,31283543.09,88458.16,150926.49,85415.3,549829.15,518860.74,40957.31,50264.35,37358.99,652459.95,34041421.25,25965874.38,77877465.1,196013980.72,23823280.29,186199508.72,646805831.92,40696019.25,273943515.61,22660.52,58281.74,762974.06,286788.74,,4005329.72,,1831.56,2421.9,134311.06,104969.15,516733.78,13525.94,14709.89,20196.37,1120750.62,40219.52
2014-04-10,876733547.93,286758.29,89636691.13,25222312.3,85556499.62,17704313.02,34067160.98,38390167.11,56770307.55,19257.85,13917725.83,152493795.19,85582923.38,104956.28,348349.38,83873.82,34934.36,331483.44,391113.72,514180.13,39882606.15,24265.11,9216.94,55569.29,352489.48,329516.49,240432.44,657419.03,10565.0,,747360.56,1937002.55,36411000.0,,30626651.36,86645.98,147637.53,83286.36,534132.75,509538.28,40564.82,49594.34,36660.51,640403.57,33431023.26,25304501.28,76066805.12,192264651.25,23158715.22,181668143.66,633850884.31,39494126.19,265107352.75,22739.14,58461.07,755725.92,286820.22,,4434284.27,,1876.21,2465.81,132373.16,101750.58,507602.69,13556.08,14724.41,20387.39,1087784.86,40200.61
2014-04-11,868838766.48,283422.32,88559280.8,24962432.41,85315359.54,17490611.94,33729206.26,37958816.92,56479652.03,19037.85,13904385.09,151056709.29,84403123.93,105069.56,348135.49,83527.28,33569.2,334169.35,397371.87,512304.58,39488813.42,24118.22,9878.19,55485.57,353212.64,329788.03,240404.0,657420.07,10524.2,,748347.18,1920613.62,42113000.0,,30350993.72,85974.83,145832.54,82303.88,526746.82,506679.8,40545.19,49192.34,36506.71,635408.39,33178174.36,25001786.36,75075468.59,189963041.0,22830342.16,179095536.07,625794945.37,38884952.83,260871947.19,22797.6,58496.94,751142.53,286851.71,,4779378.77,,1878.24,2493.04,131404.21,100425.88,504563.22,13568.77,14729.64,20558.88,1074965.12,40219.52
2014-04-14,875687043.83,285646.3,89271141.2,25109621.6,86482477.52,17630339.57,33921376.59,38336248.33,56928846.92,19032.62,13987764.71,151897268.97,85067608.67,105209.43,350664.34,83615.99,33627.54,333294.16,396004.2,514478.47,39757007.28,24129.96,9344.55,56004.6,352661.66,329380.72,240375.56,657421.12,10554.8,,744894.03,1946771.65,46030000.0,,30590350.46,86604.7,146484.73,82709.63,528229.75,509539.49,40486.32,48919.71,36724.59,638886.74,33409327.46,25204663.39,75598857.71,191577447.58,22988159.42,179809683.99,628181769.49,39040693.37,260554629.76,22753.25,58489.76,755619.33,286946.16,,4757739.57,,1870.12,2493.78,132373.16,100980.77,507463.29,13567.18,14722.22,20513.53,1086396.64,40332.98
2014-04-15,881721625.76,286590.14,89809846.36,25076889.42,87639949.89,17794725.02,34159932.87,38530355.92,57074174.68,19138.13,14181205.43,153524158.68,85176095.98,105963.95,344196.94,82181.25,34217.71,335376.5,400438.78,511121.41,40029391.57,24125.19,9054.52,56105.06,353074.9,329353.56,240375.56,657422.16,10585.39,,741934.18,1925382.28,51920000.0,,30801284.41,87223.91,147459.28,82967.2,530285.2,507053.93,39887.75,48794.95,36602.84,638780.13,33640481.3,25385312.27,76080937.64,192669724.36,23120116.19,180772832.64,631406612.28,39226236.83,260345142.52,22809.7,58518.46,764572.92,286977.65,,4588974.97,,1882.3,2480.52,133155.77,101886.43,505337.53,13570.35,14733.11,20621.45,1090410.51,40370.79
2014-04-16,890963383.56,290397.52,91137369.79,25435399.38,88691320.63,17934452.65,34683431.35,38907787.34,57629062.49,19460.47,14284596.15,154283373.87,86369456.34,105836.53,344339.55,82182.88,35443.49,335799.0,400811.79,516357.1,40448419.67,24205.47,8225.06,56239.0,352523.92,328810.48,240290.25,657423.2,10636.38,,742427.49,1943977.66,53026000.0,,31124256.76,88003.1,149169.81,83770.7,536061.99,513767.19,40299.88,49469.58,37012.95,645517.6,33945762.65,25704891.85,76955472.8,195043623.99,23381380.83,182864777.81,637532269.02,39812454.51,262975643.26,22823.81,58482.59,769476.08,287009.13,,4258597.33,,1834.61,2440.31,134460.13,103331.82,511588.32,13559.25,14730.37,20664.49,1108866.31,40408.61
2014-04-17,892211287.51,290464.92,91425961.85,25554854.92,89501551.29,17967329.74,34955120.44,38853868.56,57642274.1,19477.01,14107831.36,154256259.04,86477943.65,105971.18,342178.15,82184.51,35946.99,332117.19,397205.68,519123.61,40528074.2,24189.28,7749.42,56406.43,350526.61,327670.0,240233.38,657423.98,10615.99,,744894.03,1935330.33,49910000.0,,31167980.42,88153.1,149469.27,84153.06,538737.75,515632.43,40780.69,49751.45,37192.38,648126.92,34015583.03,25729940.11,77162149.86,195139100.61,23471961.02,183562337.5,640112532.43,39921839.91,264923214.87,22795.59,58331.95,764999.28,287040.62,,4136178.49,,1842.72,2438.38,134534.66,103749.99,514260.14,13516.43,14750.55,20446.02,1113709.4,40408.61
2014-04-21,895326052.03,292621.5,91445201.32,25633983.7,90109224.29,17950891.2,35054518.89,39004841.13,57668697.33,19470.65,14091155.44,156100067.38,86708479.17,105630.87,340784.69,81272.01,36582.47,331845.58,393393.18,520507.39,40691525.21,24185.79,7685.61,56239.0,350457.74,327968.7,240233.38,657425.03,10636.38,,742427.49,1934219.42,49940000.0,,31276920.24,88495.07,149896.46,84527.62,541270.43,516503.2,40515.75,49709.86,37282.09,649106.71,34094124.46,25876636.06,77361942.4,195709253.27,23544438.62,184309699.83,642434960.19,40107387.35,267338242.25,22795.59,58346.3,769369.49,287166.55,,3984060.41,,1835.62,2439.22,134944.6,104498.9,514952.04,13518.01,14756.35,20485.72,1118087.87,40446.43
2014-04-22,899398203.04,294946.57,91772272.31,25785132.66,89964540.24,18074262.48,35074398.58,39166597.45,57642274.1,19506.64,14111166.55,157808301.57,87454329.4,105489.25,339528.34,81447.75,36739.62,332962.2,395465.42,520903.5,40901064.62,24220.38,7650.81,56054.83,350320.0,327642.85,240119.63,657425.81,10656.78,,743907.41,1935662.39,49027000.0,,31419305.89,88783.72,150980.57,85229.75,546856.58,518617.07,40378.38,49917.79,37429.47,651498.79,34185747.4,26057898.44,77871568.91,196967690.49,23686743.05,186036464.58,647658220.92,40554534.54,271227411.4,22795.59,58346.3,771074.93,287198.04,,3948540.78,,1838.67,2434.95,135242.74,105352.31,517090.89,13521.18,14748.38,20615.82,1125414.24,40408.61
2014-04-23,897295368.91,292351.93,91791511.78,25586495.04,90437174.79,18115276.65,35206929.84,38746031.02,57549792.8,19424.67,14117836.92,157021971.55,87047502.0,105348.15,339478.87,81362.3,36511.66,334863.46,400148.67,519324.24,40796367.7,24131.82,7697.22,55937.63,351215.34,328104.47,240233.38,657426.33,10646.58,,747360.56,1931323.8,49276000.0,,31345977.65,88624.45,150787.36,84715.21,543425.56,517250.29,40162.5,49816.14,37326.95,650197.2,34194522.52,25919008.8,77672021.82,196944503.71,23583361.99,185190232.5,646177374.5,40249999.75,267998123.3,22866.14,58435.96,767983.81,287229.52,,3996008.52,,1845.77,2444.89,135019.13,104812.4,515878.98,13532.29,14752.06,20720.8,1121467.58,40408.61
