Date,BND,XLC,VTV
2013-05-14,57.9303267639,23219650.1700014286,18052.5606090983
2013-05-15,58.0000138300,23351919.2500014342,18183.4301911321
2013-05-16,58.0836062288,23104305.5100014210,18112.7586910674
2013-05-17,57.9582405451,23208192.3600014262,18290.7421479619
2013-05-20,57.9443237551,23003877.3900014162,18303.8359839024
2013-05-21,58.0000138300,23036000.6600014158,18330.0057736669
2013-05-22,57.8049763567,22842415.9800014049,18196.5157737881
2013-05-23,57.7980255998,22865176.8200014047,18175.5785664290
2013-05-24,57.8049763567,22837656.9400014021,18159.8725659281
2013-05-28,57.4846419434,22844426.6800014004,18277.6579408534
2013-05-29,57.5333965379,22549651.9800013825,18175.5785664290
2013-05-30,57.4846419434,22434568.2300013751,18259.3370246971
2013-05-31,57.3871709455,22062074.2700013518,17984.5040246889
2013-06-03,57.3348378570,22143625.1500013545,18097.0526905665
2013-06-04,57.3138328225,22263121.6500013620,18008.0588987981
2013-06-05,57.2929194464,21897926.9400013424,17764.6420264341
2013-06-06,57.3696985759,22180331.9800013602,17940.0036899362
2013-06-07,57.2231292648,22377657.7300013751,18159.8725659281
2013-06-10,57.0766325165,22319395.9000013694,18178.1976087266
2013-06-11,57.1045386595,22160848.4700013623,17997.5868562500
2013-06-12,56.9928644392,21903703.4900013469,17879.8028568721
2013-06-13,57.2440922891,22332937.8500013761,18138.9298563793
2013-06-14,57.3069202567,22337324.6700013764,18018.5295657987
2013-06-17,57.2650171225,22341712.3600013740,18152.0236923199
2013-06-18,57.2161594124,22611967.2900013886,18280.2769831510
2013-06-19,56.8812284098,22265923.4300013706,18031.6192750970
2013-06-20,56.3647909952,21682476.7200013325,17602.3563167561
2013-06-21,56.1345185314,21873205.0800013468,17670.4101500706
2013-06-24,55.8623582098,21726576.4800013416,17446.8933223071
2013-06-25,55.9949496253,21993735.7800013572,17623.2880219254
2013-06-26,56.1903384556,22215793.9600013718,17797.0389193925
2013-06-27,56.4136639816,22444537.2900013812,17931.3102302089
2013-06-28,56.4415663055,22496079.5800013840,17799.6758438066
2013-07-01,56.5373530816,22502748.0500013866,17912.8833969009
2013-07-02,56.5513538919,22543172.6300013885,17876.0201014528
2013-07-03,56.5093972904,22727946.1400014013,17876.0201014528
2013-07-05,55.8800368106,22916506.9200014137,18076.1141076600
2013-07-08,56.1317764196,23065382.3700014204,18207.7443674200
2013-07-09,56.1947418746,23095284.9900014214,18357.8055871303
2013-07-10,56.0548827172,23090583.4500014223,18336.7459560504
2013-07-11,56.4324844925,23462259.3700014502,18563.1624377863
2013-07-12,56.3555716946,23518485.0100014508,18597.3805555356
2013-07-15,56.5093972904,23419623.3700014427,18673.7303153715
2013-07-16,56.5933219506,23398462.0800014362,18597.3805555356
2013-07-17,56.7191688406,23456874.6600014381,18644.7695398813
2013-07-18,56.6283277953,23550618.3900014460,18786.9323662760
2013-07-19,56.7751377096,23512853.2900014408,18831.6954305870
2013-07-22,56.8100862678,23508066.7400014400,18884.3445082867
2013-07-23,56.7961007339,23559700.5300014466,18889.6073527355
2013-07-24,56.6142964323,23432394.0100014396,18779.0380996028
2013-07-25,56.5933219506,23446369.7500014380,18797.4718106479
2013-07-26,56.6352632758,23476766.3000014387,18818.5273150855
2013-07-29,56.6283277953,23399209.1300014295,18760.6167684845
2013-07-30,56.5933219506,23123014.8900014162,18739.5502596675
2013-07-31,56.6562186619,23273231.9000014253,18757.9743418807
2013-08-01,56.3801437658,23598974.0300014466,18979.1252280729
2013-08-02,56.5623490726,23813640.4100014605,18989.6591702551
2013-08-05,56.5833426497,23756402.6300014555,18950.1589503929
2013-08-06,56.5483444433,23666043.4600014538,18836.9596505833
2013-08-07,56.6323836765,23687258.3700014576,18781.6750240169
2013-08-08,56.6604349452,23675330.1400014572,18871.1805194275
2013-08-09,56.7305306546,23514253.3400014453,18810.6330484123
2013-08-12,56.6254176433,23504763.6600014456,18786.9323662760
2013-08-13,56.4292306217,23434165.4300014414,18821.1642394996
2013-08-14,56.4011831721,23265355.7500014342,18723.7520974890
2013-08-15,56.1979881072,22900006.5700014122,18455.2204802357
2013-08-16,56.0507886450,22762524.7400014028,18397.2893004233
2013-08-19,55.8896647546,22555304.4700013883,18241.9652362642
2013-08-20,56.0507886450,22719877.6400014013,18328.8489382823
2013-08-21,55.8335965890,22449429.9600013830,18197.2118007852
2013-08-22,55.8896647546,22662619.3600013964,18344.6415982711
2013-08-23,56.0507886450,22791715.3500014059,18455.2204802357
2013-08-26,56.1489203468,22613858.5800013915,18344.6415982711
2013-08-27,56.2890659365,22441912.4900013804,18047.1492055275
2013-08-28,56.1909877021,22437343.9500013813,18094.5423165155
2013-08-29,56.2470214958,22592081.4900013879,18123.4962142686
2013-08-30,56.1699597531,22510669.3200013824,18068.2033344177
2013-09-03,56.0442427125,22535350.6500013806,18110.3322254094
2013-09-04,55.9740515256,22744848.9300013930,18241.9652362642
2013-09-05,55.5877994952,22662886.2400013879,18260.3934451196
2013-09-06,55.7984914479,22653740.1500013880,18241.9652362642
2013-09-09,55.9389196508,22735212.7100013942,18413.0915892440
2013-09-10,55.8195423114,22989765.9000014067,18578.9523466802
2013-09-11,55.9740515256,23180498.8500014208,18652.6651821020
2013-09-12,55.9600087053,23289364.4100014269,18576.3223000032
2013-09-13,56.0512622131,23410385.9200014398,18639.5080709799
2013-09-16,56.1215259628,23536718.4000014476,18779.0380996028
2013-09-17,56.1706319142,23651964.2600014582,18852.7578127617
2013-09-18,56.6200594499,23758313.6300014630,19044.9410457265
2013-09-19,56.5568572109,23724967.1400014646,18989.6591702551
2013-09-20,56.5498491676,23561180.1300014555,18834.3268528114
2013-09-23,56.5919661712,23450358.4300014488,18732.9008634141
2013-09-24,56.7113435105,23314262.6100014411,18679.9395364489
2013-09-25,56.8307475834,23276876.5200014375,18658.7561061008
2013-09-26,56.7465135763,23542149.7900014557,18669.3450701800
2013-09-27,56.7605258438,23537357.2700014561,18592.5537596206
2013-09-30,56.7956271659,23471368.6100014523,18481.3283703661
2013-10-01,56.7267001002,23677832.8200014681,18600.4989215486
2013-10-02,56.7900016358,23604346.9800014645,18587.2579020335
2013-10-03,56.8181522010,23372940.0800014473,18446.8997938607
2013-10-04,56.7548086553,23608923.3000014648,18571.3634515353
2013-10-07,56.7970058600,23478989.9000014551,18425.7204901548
2013-10-08,56.7759206245,23143156.5000014342,18248.2982566098
2013-10-09,56.7407658351,23150016.7900014333,18293.3144216470
2013-10-10,56.7548086553,23703219.5100014694,18685.2367695833
2013-10-11,56.7759206245,23876168.3600014746,18804.4018185761
2013-10-14,56.6633260018,23935773.5100014769,18865.3083074693
2013-10-15,56.6492602669,23811222.0000014678,18722.3091482400
2013-10-16,56.8885228854,24080203.7700014859,18987.1226608030
2013-10-17,57.0855348320,24352224.0700015053,19153.9504280790
2013-10-18,57.1489127495,24500685.6700015143,19222.8062055424
2013-10-21,57.0785535224,24650052.3400015198,19220.1555256541
2013-10-22,57.2614691813,24871814.7800015360,19331.3795393612
2013-10-23,57.2896655757,24742392.5100015290,19241.3444581919
2013-10-24,57.2896655757,24784366.2200015262,19267.8278727693
2013-10-25,57.3529747494,24873501.4300015308,19349.9164164632
2013-10-28,57.3037160341,24878387.2900015302,19381.6929375328
2013-10-29,57.3459476106,24977811.9900015332,19495.5648800334
2013-10-30,57.2826078841,24742931.3500015214,19402.8736167861
2013-10-31,57.2826078841,24841814.7000015266,19328.7357372099
2013-11-01,57.1281521373,24995745.2400015369,19389.6394750082
2013-11-04,57.1634176805,25020651.7100015394,19479.6690539878
2013-11-05,56.9941247412,24785368.2200015225,19429.3529047213
2013-11-06,57.0928560412,24812543.6100015230,19575.0013682915
2013-11-07,57.2057523727,24249210.2600014880,19347.2698632171
2013-11-08,56.8319353227,24593462.4300015047,19614.7299290262
2013-11-11,56.7825429390,24470407.2900014967,19627.9681974463
2013-11-12,56.7543159918,24406696.8400014937,19564.4110286648
2013-11-13,56.9095317389,24582337.8800015040,19707.4115634415
2013-11-14,57.0717135193,24692870.6100015081,19805.3918065387
2013-11-15,57.0928560412,24747106.7400015108,19887.4927301594
2013-11-18,57.1986335755,24665352.9000015073,19834.5272765520
2013-11-19,57.0858289025,24593735.2900015004,19808.0424864271
2013-11-20,56.9306818991,24411653.8100014888,19741.8442665892
2013-11-21,56.9306818991,24528742.5700015016,19900.7296230322
2013-11-22,57.0576019553,24800924.0100015178,20009.2974546612
2013-11-25,57.0999137328,24731392.8400015123,19993.4098819001
2013-11-26,57.1069676053,24852488.3400015160,19953.6881989025
2013-11-27,57.0858289025,24879737.3300015144,19988.1222775976
2013-11-29,57.1140596687,24864720.6200015172,19943.0951081810
2013-12-02,56.8984601763,24755227.0500015095,19913.9678914523
2013-12-03,56.9550286435,24646215.6400015019,19818.6397037909
2013-12-04,56.8701415707,24584512.0800014958,19805.3918065387
2013-12-05,56.7712536878,24491003.1400014907,19665.0447027453
2013-12-06,56.8560261876,24721131.0900015011,19924.5596066264
2013-12-09,56.9126099313,24713626.4600015022,19982.8250444631
2013-12-10,57.0327778237,24716009.5700015053,19903.3816784679
2013-12-11,56.9337906442,24419329.1700014882,19657.1009163647
2013-12-12,56.7854187191,24345983.9700014815,19588.2520166384
2013-12-13,56.8490143252,24416500.3800014853,19593.5451231306
2013-12-16,56.8701415707,24548262.2800014950,19699.4691526084
2013-12-17,56.9762399092,24459800.8600014895,19622.6750909542
2013-12-18,56.9550286435,24887760.0200015157,19974.8812580826
2013-12-19,56.8490143252,25039486.4700015225,19958.9936853215
2013-12-20,56.9550286435,25071948.3800015263,20062.2684104583
2013-12-23,56.8843600695,25305027.9600015394,20117.8790417644
2013-12-24,56.7645244385,25494725.2900015488,20174.3810278021
2013-12-26,56.6794234963,25645053.1200015582,20270.3337139945
2013-12-27,56.6794234963,25655219.5500015542,20299.6603850999
2013-12-30,56.7716165020,25798797.1600015610,20280.9887043502
2013-12-31,56.7502944825,25847722.7300015613,20360.9602805566
2014-01-02,56.7999923939,25715807.0300015546,20174.3810278021
2014-01-03,56.8070157136,25589707.7400015444,20193.0403286250
2014-01-06,56.8566754341,25630559.8700015508,20174.3810278021
2014-01-07,56.9275846113,25827823.6500015594,20275.6625847198
2014-01-08,56.7432215145,25621108.8100015484,20259.6732214492
2014-01-09,56.8495719134,25367368.3400015347,20304.9878802777
2014-01-10,57.1260821866,25476357.4300015420,20328.9801784681
2014-01-13,57.2040719699,24999858.5500015169,20102.4151376103
2014-01-14,57.1189633895,25167268.3100015260,20275.6625847198
2014-01-15,57.0835527205,25373550.0300015435,20384.9470765573
2014-01-16,57.2111258424,25343011.1600015387,20334.3049225510
2014-01-17,57.2749544134,25203534.0800015256,20241.0166717212
2014-01-21,57.2749544134,25122792.7600015253,20267.6720297268
2014-01-22,57.1756884397,25243292.4500015266,20265.0020921745
2014-01-23,57.3316450917,25142229.1200015210,20070.4336599743
2014-01-24,57.4805325949,24732320.9900014959,19678.6186047372
2014-01-27,57.3742089297,24692660.9500014968,19603.9814014456
2014-01-28,57.4238190019,24828382.4000015035,19745.2487464666
2014-01-29,57.5514303147,24577527.0600014888,19593.3250355426
2014-01-30,57.5514303147,24931355.6700015105,19750.5858704764
2014-01-31,57.6293933643,24858965.7000015043,19609.3171499080
2014-02-03,57.8148449037,24100678.4700014591,19177.5245598522
2014-02-04,57.7224876769,24423541.4800014794,19260.1509425893
2014-02-05,57.6016972716,24457647.2100014798,19236.1600199463
2014-02-06,57.5804058049,24733931.2700014971,19452.0521883320
2014-02-07,57.6514524696,24899560.2800015062,19691.9394060028
2014-02-10,57.6869509778,24961720.2500015087,19694.6134701974
2014-02-11,57.5661911253,25198767.4500015192,19926.5032551382
2014-02-12,57.4667494732,25314591.7800015286,19931.8348769583
2014-02-13,57.6088198879,25322095.7500015274,20022.4628190678
2014-02-14,57.5875055066,25403036.0300015323,20153.0614182589
2014-02-18,57.6656365965,25408025.9000015333,20153.0614182589
2014-02-19,57.6158775794,25232619.7800015248,20014.4557575057
2014-02-20,57.6088198879,25494948.9200015441,20171.7110902498
2014-02-21,57.6514524696,25392878.0600015335,20150.3873540643
2014-02-24,57.6372263326,25331844.4700015299,20259.6732214492
2014-02-25,57.7508750262,25177229.7500015236,20201.0432635448
2014-02-26,57.8716616123,25076430.9100015163,20225.0245573558
2014-02-27,57.9427197343,25359705.0200015306,20318.3169348279
2014-02-28,57.9000833335,25491484.9200015403,20387.6101363725
2014-03-03,58.0225426842,25269617.9500015229,20251.6826664562
2014-03-04,57.8232087265,25648571.9700015448,20539.5338472965
2014-03-05,57.9015116758,25738250.3700015545,20536.8694119339
2014-03-06,57.7591204570,25897735.6000015624,20603.5064314004
2014-03-07,57.5882769642,25755205.5600015484,20659.4912116062
2014-03-10,57.6238709498,25688150.0500015467,20643.4922195037
2014-03-11,57.6167636100,25477415.4700015299,20523.5472351208
2014-03-12,57.7377335128,25431465.1300015301,20520.8827997582
2014-03-13,57.9086381111,25177059.6600015163,20339.6337932763
2014-03-14,57.8730212109,25239912.3900015205,20294.3301388272
2014-03-17,57.7947297190,25393785.7200015262,20480.8970116549
2014-03-18,57.8587797976,25497809.5400015339,20624.8315431334
2014-03-19,57.5882769642,25339632.0600015223,20523.5472351208
2014-03-20,57.5384339270,25608141.6600015387,20688.7958739527
2014-03-21,57.7021853564,25505617.6400015317,20664.8200823314
2014-03-24,57.7092583243,25398402.9500015229,20624.8315431334
2014-03-25,57.6950436447,25362754.4800015204,20753.4906204549
2014-03-26,57.8516571814,25256140.3300015107,20651.6313336186
2014-03-27,57.9086381111,25200486.6200015098,20619.4737859122
2014-03-28,57.8018332397,25338999.2900015153,20740.0817841540
2014-03-31,57.8018332397,25534019.0900015272,20935.7479031995
2014-04-01,57.7376303972,25814802.1100015417,21000.0753785391
2014-04-02,57.6234393918,26031554.2500015572,21077.7993102528
2014-04-03,57.6733970019,26070508.6100015603,21088.5203268848
2014-04-04,57.8446567762,25736712.9900015406,20916.9936896042
2014-04-07,57.9516984317,25337702.0300015211,20697.2087220053
2014-04-08,57.9944952346,25507374.1400015317,20748.1287365914
2014-04-09,57.9802461830,25726646.4500015415,20925.0310132097
2014-04-10,58.1586476691,25222312.3000015132,20549.7913044463
2014-04-11,58.1943180366,24962432.4100014977,20394.3214322601
2014-04-14,58.1872183350,25109621.6000015102,20536.3934725248
2014-04-15,58.2157202572,25076889.4200015105,20678.4407529358
2014-04-16,58.1800384323,25435399.3800015301,20866.0516662593
2014-04-17,58.0302076122,25554854.9200015403,20908.9439860720
2014-04-21,58.0444413873,25633983.7000015415,20957.1885609161
2014-04-22,58.0444413873,25785132.6600015536,21013.4745860080
2014-04-23,58.1372378104,25586495.0400015414,21018.8309676817
2014-04-24,58.1514830428,25473823.0800015368,21008.1140776920
2014-04-25,58.1728967206,25247015.0800015256,20900.9080380139
2014-04-28,58.1087015163,25315091.8500015289,20981.3074094696
2014-04-29,58.1372378104,25416261.8100015298,21053.6873394364
2014-04-30,58.2656740481,25634750.8900015429,21115.3214929175
2014-05-01,58.4072632566,25811539.1100015529,21067.0741669785
2014-05-02,58.4716341394,25863070.0100015588,21032.2370528878
2014-05-05,58.4072632566,26051778.0500015691,21005.4372624025
2014-05-06,58.4644886086,25866717.3900015578,20855.3389029118
2014-05-07,58.4931509328,25985611.9100015648,21056.3531503464
2014-05-08,58.5217368751,26211593.9200015813,21032.2370528878
2014-05-09,58.4502013661,26248196.5500015803,21040.2716253984
2014-05-12,58.3929721950,26384593.4200015850,21201.0923770686
2014-05-13,58.5002620918,26215637.7900015712,21241.2982527598
2014-05-14,58.6504366306,26079222.8500015661,21152.8519288667
2014-05-15,58.7577036128,26079129.7100015655,20954.5089945318
2014-05-16,58.7577036128,26240727.1700015776,20989.3557374545
2014-05-19,58.7362479249,26335100.0800015777,21045.6403869989
2014-05-20,58.7648720582,26069021.5100015625,20906.2685463299
2014-05-21,58.7147807797,26298335.8000015728,21072.4401774842
2014-05-22,58.6790684021,26411324.7200015746,21107.2827937646
2014-05-23,58.7362479249,26596109.6600015834,21158.2206904673
2014-05-27,58.7934770960,26606653.1200015806,21252.0233960342
2014-05-28,58.9865248197,26646468.0800015777,21257.3894065399
2014-05-29,58.9365099232,26699665.8500015847,21356.5581226125
2014-05-30,58.8792883903,26686220.6600015834,21407.4781371986
2014-06-02,58.7352091305,26790201.6100015864,21439.6411870947
2014-06-03,58.5918936901,26653475.9000015780,21436.9616207104
2014-06-04,58.5990583164,26661376.7600015812,21469.1246706065
2014-06-05,58.6635590485,26797254.5600015894,21605.8114427016
2014-06-06,58.6563638694,26826635.8400015905,21710.3502959222
2014-06-09,58.6062382191,26920433.2500015944,21723.7577566756
2014-06-10,58.4915201783,26836883.7600015923,21739.8324038865
2014-06-11,58.5130293336,26745542.5100015886,21635.3045550453
2014-06-12,58.6635590485,26552879.0800015740,21495.9230855444
2014-06-13,58.6492527105,26587303.0000015758,21592.4149863275
2014-06-16,58.6348814479,26643041.3800015748,21613.8666484236
2014-06-17,58.4987573675,26616303.1900015771,21678.1803682889
2014-06-18,58.6492527105,26802522.2500015870,21847.0480723966
2014-06-19,58.5990583164,26858711.8200015873,21879.2138733875
2014-06-20,58.6348814479,26678662.5200015754,21956.9295518166
2014-06-23,58.6134104836,26670563.6500015743,21951.5786723326
2014-06-24,58.7209486217,26593123.7600015737,21799.0318384250
2014-06-25,58.7997442344,26845663.4600015879,21850.2365913282
2014-06-26,58.8785856764,26915366.3100015894,21825.9815635796
2014-06-27,58.8785856764,27052538.5500015952,21842.1538746577
2014-06-30,58.9287533368,27090315.4900015965,21817.8878425297
2014-07-01,58.8152841408,27252760.6300016083,21947.2635800597
2014-07-02,58.6572613573,27388927.1000016220,21952.6584770614
2014-07-03,58.5854432350,27531251.7000016272,22052.3815387463
2014-07-07,58.6572613573,27401756.5000016205,21990.3911184821
2014-07-08,58.7649904502,27141341.9500016049,21877.1890675776
2014-07-09,58.8224716817,27464226.9900016263,21949.9541508234
2014-07-10,58.8368391252,27439411.0900016278,21893.3572520135
2014-07-11,58.9229979574,27551814.6800016314,21912.2242604975
2014-07-14,58.8368391252,27582023.2700016350,21993.0858158881
2014-07-15,58.7937253373,27499178.7000016309,22006.5620540128
2014-07-16,58.8152841408,27782322.0300016515,22154.7965467424
2014-07-17,58.9732687334,27621085.3300016411,21933.7832152928
2014-07-18,58.9732687334,27808810.0700016543,22114.3719590106
2014-07-21,58.9732687334,27641857.9000016414,22071.2485472304
2014-07-22,59.0522743965,27735741.4900016487,22165.5780874612
2014-07-23,59.0235433285,27621925.8900016434,22189.8372418521
2014-07-24,58.9086648857,27649449.1700016446,22197.9240851648
2014-07-25,59.0163825214,27582991.7400016375,22125.1493730870
2014-07-28,59.0020227160,27646334.1100016423,22119.7627293699
2014-07-29,59.0522743965,27845288.9900016561,22020.0341654953
2014-07-30,58.8296210316,27856327.6500016563,21968.8266614972
2014-07-31,58.7649904502,27310244.1400016248,21556.4609277275
2014-08-01,58.9607841048,27198174.6000016183,21489.0811126514
2014-08-04,59.0399348936,27391184.5100016333,21637.3224831181
2014-08-05,58.9607841048,27188391.9200016223,21408.2181817134
2014-08-06,59.0255407164,26668996.5300015919,21394.7460702310
2014-08-07,59.1551112260,26447548.6100015789,21278.8479463730
2014-08-08,59.1118790461,26709284.8900015950,21521.4202326179
2014-08-11,59.1406979533,26800001.0600015968,21564.5395177558
2014-08-12,59.0903431571,26799905.3500015996,21553.7566014896
2014-08-13,59.1982899386,26904329.2700016052,21691.2246845221
2014-08-14,59.2558819239,27092563.4900016151,21788.2420444217
2014-08-15,59.3638019717,27130396.3200016208,21745.1255103787
2014-08-18,59.2414839276,27200838.4500016235,21909.5323141864
2014-08-19,59.2342429194,27140899.4600016214,21990.3911184821
2014-08-20,59.1478854942,27189656.1500016227,22060.4615043220
2014-08-21,59.2126573822,27216748.7000016235,22157.4967463381
2014-08-22,59.2126573822,27156774.6500016190,22090.1141801671
2014-08-25,59.2342429194,27238147.9900016226,22211.3989477421
2014-08-26,59.2630656457,27232603.0800016224,22222.1791129134
2014-08-27,59.3566297072,27352329.2700016312,22241.0378681130
2014-08-28,59.4358110488,27319408.7900016308,22222.1791129134
2014-08-29,59.4358110488,27395805.5600016378,22297.6457713023
2014-09-02,59.2331124666,27461457.6600016393,22254.5237350697
2014-09-03,59.3341008530,27513536.3500016443,22297.6457713023
2014-09-04,59.2331124666,27463913.7200016417,22286.8711083207
2014-09-05,59.2114352711,27647823.8500016555,22381.1951463618
2014-09-08,59.1681839956,27556487.2900016457,22311.1192583322
2014-09-09,59.0672032474,27344203.9300016314,22184.4478470401
2014-09-10,58.9589853100,27379653.7300016358,22235.6539754907
2014-09-11,58.9157302155,27521930.1500016451,22281.4748357717
2014-09-12,58.8219484654,27400735.3700016402,22168.2851647940
2014-09-15,58.8507788299,27378716.9100016393,22197.9240851648
2014-09-16,58.8291818354,27488134.0000016466,22354.2578011340
2014-09-17,58.7570352708,27537514.4700016491,22381.1951463618
2014-09-18,58.7642686408,27633797.4200016558,22497.0891435774
2014-09-19,58.8868769364,27730417.0200016610,22510.5736349867
2014-09-22,58.9589853100,27394779.9400016405,22346.1530757047
2014-09-23,58.9878805992,27123473.7800016217,22184.4478470401
2014-09-24,58.9518054073,27240007.8500016294,22329.7537993014
2014-09-25,59.0960565265,26880342.4500016049,22007.1549149531
2014-09-26,59.0383805210,27079160.9900016151,22134.5636196651
2014-09-29,59.1104583419,27033029.7000016160,22069.5057286427
2014-09-30,59.0960565265,27003196.8300016113,22012.5745718084
2014-10-01,59.3497667896,26606153.4000015855,21727.9215387317
2014-10-02,59.3063665694,26542203.6000015847,21714.3806498780
2014-10-03,59.2701959001,26900428.5600016043,21971.9078877297
2014-10-06,59.4075306343,26849221.6700016037,21942.0887706461
2014-10-07,59.5593321086,26607482.7800015882,21605.9379930647
2014-10-08,59.7183020282,26963928.0300016105,21974.6177161573
2014-10-09,59.6243713334,26324786.6400015727,21524.6101270970
2014-10-10,59.6749590945,26050914.8400015570,21329.4185719132
2014-10-13,59.8483919351,25615771.5200015306,21004.1194879692
2014-10-14,59.9278826236,25679719.4600015357,21031.2287766251
2014-10-15,60.0652402723,25556365.1000015289,20803.5069003827
2014-10-16,59.9640418356,25494938.5500015244,20795.3815417420
2014-10-17,59.9206912636,25867073.6000015475,21071.8872074192
2014-10-20,59.9713133966,26169625.9700015634,21218.2729644094
2014-10-21,59.8845320516,26556842.9800015911,21597.8030055920
2014-10-22,59.8701111407,26251344.4400015734,21470.3874231429
2014-10-23,59.6894143772,26474387.1100015864,21660.1551948291
2014-10-24,59.7400021383,26667555.5800016001,21852.6272927532
2014-10-27,59.7183020282,26750129.7700016089,21814.6731881970
2014-10-28,59.6821695499,27063010.7500016280,22050.5176719852
2014-10-29,59.5810398569,27030438.4900016226,22045.0993906773
2014-10-30,59.6243713334,27103324.1300016269,22169.8010180565
2014-10-31,59.5231690775,27355288.2500016391,22408.3649591044
2014-11-03,59.4964086636,27450934.0600016415,22405.6606328664
2014-11-04,59.4819342853,26959464.3000016138,22370.4081034533
2014-11-05,59.5543481868,27175043.7200016268,22546.6281085487
2014-11-06,59.4167422967,27123314.0900016241,22627.9518478741
2014-11-07,59.6195134418,27055408.9400016218,22657.7709649577
2014-11-10,59.4964086636,26903802.0200016126,22736.3821247606
2014-11-11,59.5253803347,26892944.4200016148,22736.3821247606
2014-11-12,59.5181049546,27008488.0300016254,22701.1350975372
2014-11-13,59.5615700995,27246066.2600016408,22709.2769627470
2014-11-14,59.5760521160,27401271.5400016457,22714.6966196023
2014-11-17,59.5760521160,27371032.2800016440,22771.6264008892
2014-11-18,59.6629976821,27376408.7300016433,22871.9381968721
2014-11-19,59.5108754037,27272280.6000016369,22836.6952962910
2014-11-20,59.5833007624,27242183.7000016309,22890.9097469605
2014-11-21,59.7136694634,27261155.9300016314,22988.5062123261
2014-11-24,59.7209295671,27375555.4200016409,23018.3239538622
2014-11-25,59.8295637861,27657425.8700016551,22993.9189914443
2014-11-26,59.9164367894,27828803.1400016621,23048.1403198509
2014-11-28,60.0178109046,28029071.1300016716,22961.3941725753
2014-12-01,59.9278329753,27810344.2800016627,22874.6370209204
2014-12-02,59.7972007566,27654507.0200016499,23037.2941284032
2014-12-03,59.7827416548,27590802.8900016472,23115.9149170381
2014-12-04,59.8843029058,27513450.1000016406,23099.6421909980
2014-12-05,59.7101749895,27518854.5300016366,23159.2859273548
2014-12-08,59.8335165516,27394921.4000016265,23031.8744715479
2014-12-09,59.8552968628,26970202.2800016031,22972.2376129282
2014-12-10,60.0149236671,26606008.2300015800,22592.7103228404
2014-12-11,59.9568924857,26781512.8600015864,22709.2769627470
2014-12-12,60.1600951887,26465395.3600015678,22327.0384686841
2014-12-15,60.0512241857,26338266.9500015602,22148.1127618034
2014-12-16,60.1890897744,26198580.0700015500,22020.7013059965
2014-12-17,60.0439869966,26659581.5100015812,22454.4554266807
2014-12-18,59.9496400201,27158020.4700016081,23015.6113743397
2014-12-19,60.0802302287,27331734.8100016154,23134.8919693162
2014-12-22,60.0512241857,27528425.6800016277,23239.3427875016
2014-12-23,59.7894441703,27665969.5000016354,23318.4422666405
2014-12-24,59.8113619689,27654804.3000016361,23321.1658505424
2014-12-26,59.8623965644,27820634.3600016423,23359.3482959712
2014-12-29,59.9644581172,27865048.0100016445,23381.1617270400
2014-12-30,60.0082287898,27742342.2800016366,23288.4360751071
2014-12-31,60.0519498142,27459271.3100016192,23042.9778903641
2015-01-02,60.2560920152,27404254.7100016177,23048.4333114525
2015-01-05,60.4310372183,26954727.0500015914,22622.9737417423
2015-01-06,60.6060473460,26763252.2300015800,22423.8797585132
2015-01-07,60.6424929903,26781890.9200015813,22674.8016176291
2015-01-08,60.5477029986,27215661.9100016095,23092.0656757799
2015-01-09,60.6497645513,27106702.0600016005,22882.0759813959
2015-01-12,60.7299655919,27158107.9800016060,22726.6198646839
2015-01-13,60.7882832057,27277506.6600016132,22636.6054167261
2015-01-14,60.9268285937,26925529.4100015946,22483.8838882955
2015-01-15,61.1965828840,26874274.7400015891,22322.9723504952
2015-01-16,61.0143126525,27245043.7500016131,22614.7906101098
2015-01-20,60.9486661913,27056955.6400016025,22620.2529089353
2015-01-21,60.8320233255,27116384.3100016005,22740.2460374780
2015-01-22,60.8465893621,27308813.8000016138,23075.7062902520
2015-01-23,61.0434752785,27062936.9400015995,22884.7954386555
2015-01-26,60.9705763517,27154854.2700016014,22939.3413962545
2015-01-27,61.0070219960,26934802.9800015911,22639.3468827445
2015-01-28,61.2257302336,26519910.8100015670,22262.9723473553
2015-01-29,61.1600990487,26567551.9400015734,22472.9757972136
2015-01-30,61.4954577902,26227392.3900015540,22099.3303479160
2015-02-02,61.4224251951,26641691.5200015791,22451.1609905973
2015-02-03,61.2324823974,27286325.3100016154,22802.9833799941
2015-02-04,61.2543734624,27700980.0000016391,22715.6980181278
2015-02-05,61.1228819468,27764593.3200016394,22955.7090350670
2015-02-06,60.7284379530,27983834.4500016496,22936.6109346155
2015-02-09,60.7065316117,27961347.4400016516,22835.7159065242
2015-02-10,60.5969197038,28145792.4800016657,23045.7097275506
2015-02-11,60.5969197038,28162579.4200016670,23012.9758254730
2015-02-12,60.6261434354,28368065.6800016798,23225.7166147075
2015-02-13,60.4873612633,28546683.1800016873,23288.4360751071
2015-02-17,60.2462998500,28509470.5300016887,23342.9820327061
2015-02-18,60.4142713817,28312653.3700016774,23310.2550083657
2015-02-19,60.3631413088,28267252.0100016780,23242.0691224983
2015-02-20,60.3777493555,28388700.2400016822,23372.9909753343
2015-02-23,60.5019349381,28303432.7400016785,23345.7083677029
2015-02-24,60.7503672090,28436357.8000016920,23457.5321200873
2015-02-25,60.8087764811,28567063.4900016971,23408.4360813870
2015-02-26,60.6407553011,28498400.5100016966,23351.1582866015
