Date,SPMOSIM
2015-06-22,2066316.6200000001
2015-06-23,2060361.7700000000
2015-06-24,2044460.8999999999
2015-06-25,2043650.3899999999
2015-06-26,2042380.7200000000
2015-06-29,2006043.3300000001
2015-06-30,2010532.4299999999
2015-07-01,2030319.4299999999
2015-07-02,2031281.2100000000
2015-07-06,2030963.8300000001
2015-07-07,2053944.9099999999
2015-07-08,2026003.6699999999
2015-07-09,2024143.8300000001
2015-07-10,2053118.0500000000
2015-07-13,2070286.4500000000
2015-07-14,2074916.6499999999
2015-07-15,2081074.7800000000
2015-07-16,2098770.5200000000
2015-07-17,2095623.2100000000
2015-07-20,2100948.1099999999
2015-07-21,2089656.2500000000
2015-07-22,2086522.2400000000
2015-07-23,2073586.2300000000
2015-07-24,2060812.7000000000
2015-07-27,2055274.0100000000
2015-07-28,2081996.9500000000
2015-07-29,2089391.5700000001
2015-07-30,2086973.7300000000
2015-07-31,2088902.7900000000
2015-08-03,2088079.5300000000
2015-08-04,2073523.0500000000
2015-08-05,2079303.0900000001
2015-08-06,2064130.7600000000
2015-08-07,2066044.6499999999
2015-08-10,2084844.3899999999
2015-08-11,2068940.1699999999
2015-08-12,2074764.7900000000
2015-08-13,2075107.5300000000
2015-08-14,2083353.0900000001
2015-08-17,2098643.0600000001
2015-08-18,2094248.6000000001
2015-08-19,2082685.6299999999
2015-08-20,2048094.1499999999
2015-08-21,1989921.8600000001
2015-08-24,1920137.4700000000
2015-08-25,1896669.5900000001
2015-08-26,1965450.8799999999
2015-08-27,2005548.3500000001
2015-08-28,2004866.8200000001
2015-08-31,1981004.3500000001
2015-09-01,1928990.1599999999
2015-09-02,1968303.6100000001
2015-09-03,1970305.9600000000
2015-09-04,1941890.2700000000
2015-09-08,1992837.5700000001
2015-09-09,1964896.0600000001
2015-09-10,1975492.4600000000
2015-09-11,1995616.7900000000
2015-09-14,1991310.2900000000
2015-09-15,2015185.1299999999
2015-09-16,2030344.2000000000
2015-09-17,2033963.7900000000
2015-09-18,2007851.9700000000
2015-09-21,2015974.6399999999
2015-09-22,1997011.9600000000
2015-09-23,2001325.4299999999
2015-09-24,1990727.1899999999
2015-09-25,1977964.6399999999
2015-09-28,1915373.6899999999
2015-09-29,1913966.3300000001
2015-09-30,1956101.2100000000
2015-10-01,1973205.9500000000
2015-10-02,2002567.6899999999
2015-10-05,2024655.6899999999
2015-10-06,1996086.9600000000
2015-10-07,2012826.1200000001
2015-10-08,2027561.7800000000
2015-10-09,2036991.0800000001
2015-10-12,2051214.2200000000
2015-10-13,2033941.0800000001
2015-10-14,2016478.6799999999
2015-10-15,2046420.6599999999
2015-10-16,2063513.6699999999
2015-10-19,2073868.4700000000
2015-10-20,2062384.4600000000
2015-10-21,2052151.3300000001
2015-10-22,2072389.3100000001
2015-10-23,2090789.9900000000
2015-10-26,2100816.6699999999
2015-10-27,2111669.8700000001
2015-10-28,2127399.8799999999
2015-10-29,2125999.5099999998
2015-10-30,2111227.3999999999
2015-11-02,2129867.3300000001
2015-11-03,2126473.8199999998
2015-11-04,2120180.9199999999
2015-11-05,2124523.9300000002
2015-11-06,2118305.0600000001
2015-11-09,2099475.3700000001
2015-11-10,2113051.9100000001
2015-11-11,2103553.2900000000
2015-11-12,2074946.2100000000
2015-11-13,2044568.3000000000
2015-11-16,2073141.8400000001
2015-11-17,2081894.0100000000
2015-11-18,2116341.6600000001
2015-11-19,2100116.9399999999
2015-11-20,2122597.9800000000
2015-11-23,2124677.3199999998
2015-11-24,2126358.4800000000
2015-11-25,2138414.5899999999
2015-11-27,2139356.4300000002
2015-11-30,2118086.0899999999
2015-12-01,2146540.1000000001
2015-12-02,2132333.3700000001
2015-12-03,2098675.8799999999
2015-12-04,2149022.0499999998
2015-12-07,2139818.4300000002
2015-12-08,2140115.4600000000
2015-12-09,2111946.6099999999
2015-12-10,2116898.3700000001
2015-12-11,2080299.0700000001
2015-12-14,2100484.2500000000
2015-12-15,2113250.4700000002
2015-12-16,2148132.2200000002
2015-12-17,2121060.6299999999
2015-12-18,2087742.1799999999
2015-12-21,2105378.7700000000
2015-12-22,2119542.2700000000
2015-12-23,2133687.8399999999
2015-12-24,2131783.9700000002
2015-12-28,2132082.1499999999
2015-12-29,2156361.1600000001
2015-12-30,2144353.1000000001
2015-12-31,2120124.1000000001
2016-01-04,2079814.2300000000
2016-01-05,2086650.2800000000
2016-01-06,2071252.5300000000
2016-01-07,2031398.4099999999
2016-01-08,2008803.9399999999
2016-01-11,2018377.3899999999
2016-01-12,2040812.5600000001
2016-01-13,1978301.2700000000
2016-01-14,2004191.9800000000
2016-01-15,1967125.5000000000
2016-01-19,1976846.3300000001
2016-01-20,1964155.7300000000
2016-01-21,1974347.6799999999
2016-01-22,2009054.7000000000
2016-01-25,1989505.4900000000
2016-01-26,2002158.7800000000
2016-01-27,1977163.6799999999
2016-01-28,1980174.1799999999
2016-01-29,2019134.6200000001
2016-02-01,2024160.2800000000
2016-02-02,1991033.4800000000
2016-02-03,1980622.8799999999
2016-02-04,1966144.4700000000
2016-02-05,1917053.5300000000
2016-02-08,1875311.9700000000
2016-02-09,1889321.4299999999
2016-02-10,1905296.4600000000
2016-02-11,1888696.6899999999
2016-02-12,1921075.9099999999
2016-02-16,1955456.6000000001
2016-02-17,1984740.3400000001
2016-02-18,1968878.7300000000
2016-02-19,1976747.4099999999
2016-02-22,2008324.3600000001
2016-02-23,1999752.3700000001
2016-02-24,2008739.0600000001
2016-02-25,2035385.4399999999
2016-02-26,2030053.5700000001
2016-02-29,2009123.1899999999
2016-03-01,2051272.2700000000
2016-03-02,2047642.7200000000
2016-03-03,2046534.0400000000
2016-03-04,2046325.1200000001
2016-03-07,2033186.0800000001
2016-03-08,2022969.0000000000
2016-03-09,2028555.4600000000
2016-03-10,2031277.7100000000
2016-03-11,2064071.2400000000
2016-03-14,2065380.4399999999
2016-03-15,2059176.2300000000
2016-03-16,2063366.5000000000
2016-03-17,2062925.1200000001
2016-03-18,2070980.2600000000
2016-03-21,2075917.2400000000
2016-03-22,2074708.6200000001
2016-03-23,2074496.8300000001
2016-03-24,2077801.8300000001
2016-03-28,2081328.6799999999
2016-03-29,2107168.3900000001
2016-03-30,2117402.6899999999
2016-03-31,2110705.0699999998
2016-04-01,2129346.4700000002
2016-04-04,2119077.6200000001
2016-04-05,2102896.9700000002
2016-04-06,2121904.4100000001
2016-04-07,2102431.8999999999
2016-04-08,2101479.8399999999
2016-04-11,2089923.4600000000
2016-04-12,2104324.3199999998
2016-04-13,2112860.1699999999
2016-04-14,2113203.8700000001
2016-04-15,2118724.2599999998
2016-04-18,2135508.0600000001
2016-04-19,2126984.0099999998
2016-04-20,2122014.8599999999
2016-04-21,2107233.7599999998
2016-04-22,2073986.5400000000
2016-04-25,2082131.9900000000
2016-04-26,2074627.6799999999
2016-04-27,2077240.6599999999
2016-04-28,2066804.2700000000
2016-04-29,2078225.5800000001
2016-05-02,2104638.0499999998
2016-05-03,2086479.2700000000
2016-05-04,2086925.4900000000
2016-05-05,2083390.3300000001
2016-05-06,2102652.1499999999
2016-05-09,2108203.2000000002
2016-05-10,2137913.9800000000
2016-05-11,2122461.7200000002
2016-05-12,2131497.8799999999
2016-05-13,2115539.9199999999
2016-05-16,2128656.7000000002
2016-05-17,2097961.2599999998
2016-05-18,2093956.9199999999
2016-05-19,2085728.0800000001
2016-05-20,2092248.0200000000
2016-05-23,2082886.8799999999
2016-05-24,2116495.5699999998
2016-05-25,2122245.0899999999
2016-05-26,2128876.4100000001
2016-05-27,2137092.2400000002
2016-05-31,2136581.0299999998
2016-06-01,2136688.2100000000
2016-06-02,2139026.8599999999
2016-06-03,2135238.2300000000
2016-06-06,2135837.4600000000
2016-06-07,2137078.6499999999
2016-06-08,2145848.2999999998
2016-06-09,2148336.0400000000
2016-06-10,2134256.4800000000
2016-06-13,2116140.7700000000
2016-06-14,2120228.6800000002
2016-06-15,2117434.3300000001
2016-06-16,2126273.7599999998
2016-06-17,2110191.0899999999
2016-06-20,2120482.1899999999
2016-06-21,2130343.1200000001
2016-06-22,2123884.1899999999
2016-06-23,2146679.8300000001
2016-06-24,2088920.7800000000
2016-06-27,2065659.4500000000
2016-06-28,2097993.7100000000
2016-06-29,2127794.1499999999
2016-06-30,2154381.3100000001
2016-07-01,2160152.9399999999
2016-07-05,2160201.4199999999
2016-07-06,2172368.5899999999
2016-07-07,2165907.3500000001
2016-07-08,2194894.4700000002
2016-07-11,2202716.4700000002
2016-07-12,2205751.6499999999
2016-07-13,2205297.3399999999
2016-07-14,2213979.6000000001
2016-07-15,2211427.9300000002
2016-07-18,2219469.3599999999
2016-07-19,2217020.6600000001
2016-07-20,2233026.9300000002
2016-07-21,2222058.6000000001
2016-07-22,2234858.5200000000
2016-07-25,2231633.3900000001
2016-07-26,2221819.9399999999
2016-07-27,2215226.4800000000
2016-07-28,2224799.3399999999
2016-07-29,2234693.6699999999
2016-08-01,2237215.3300000001
2016-08-02,2225086.9100000001
2016-08-03,2224392.0499999998
2016-08-04,2230192.1800000002
2016-08-05,2245143.2100000000
2016-08-08,2240500.0299999998
2016-08-09,2242966.4199999999
2016-08-10,2244617.7999999998
2016-08-11,2250903.0099999998
2016-08-12,2250046.9399999999
2016-08-15,2247495.8199999998
2016-08-16,2231326.2700000000
2016-08-17,2237185.2500000000
2016-08-18,2236305.7599999998
2016-08-19,2231394.6400000001
2016-08-22,2234902.1200000001
2016-08-23,2237509.2700000000
2016-08-24,2230617.3100000001
2016-08-25,2230942.8100000001
2016-08-26,2228186.0600000001
2016-08-29,2238285.3199999998
2016-08-30,2231593.0899999999
2016-08-31,2229598.2500000000
2016-09-01,2231509.3300000001
2016-09-02,2239904.8199999998
2016-09-06,2252524.7200000002
2016-09-07,2248013.2200000002
2016-09-08,2236137.8999999999
2016-09-09,2179478.8300000001
2016-09-12,2211687.5600000001
2016-09-13,2182514.3199999998
2016-09-14,2181078.2300000000
2016-09-15,2204007.3900000001
2016-09-16,2199975.8799999999
2016-09-19,2201343.1899999999
2016-09-20,2203706.4500000002
2016-09-21,2232712.2999999998
2016-09-22,2250231.8799999999
2016-09-23,2241683.8599999999
2016-09-26,2227117.7900000000
2016-09-27,2241388.8700000001
2016-09-28,2243625.0200000000
2016-09-29,2223711.2599999998
2016-09-30,2228483.9100000001
2016-10-03,2220137.7999999998
2016-10-04,2196844.9700000002
2016-10-05,2194975.8599999999
2016-10-06,2196712.1699999999
2016-10-07,2189756.6899999999
2016-10-10,2198159.3900000001
2016-10-11,2177082.2500000000
2016-10-12,2189002.1899999999
2016-10-13,2189839.3500000001
2016-10-14,2186542.4399999999
2016-10-17,2185055.3700000001
2016-10-18,2191365.4100000001
2016-10-19,2189060.4500000002
2016-10-20,2180518.4300000002
2016-10-21,2184659.4800000000
2016-10-24,2200790.2500000000
2016-10-25,2194764.4800000000
2016-10-26,2184707.7900000000
2016-10-27,2171479.3300000001
2016-10-28,2173934.8199999998
2016-10-31,2183302.8900000001
2016-11-01,2162394.5000000000
2016-11-02,2143292.8300000001
2016-11-03,2133971.3399999999
2016-11-04,2127884.9800000000
2016-11-07,2170983.5699999998
2016-11-08,2185189.0899999999
2016-11-09,2173915.3799999999
2016-11-10,2138444.7999999998
2016-11-11,2143042.9199999999
2016-11-14,2124718.9399999999
2016-11-15,2149389.1899999999
2016-11-16,2156540.5000000000
2016-11-17,2166659.9399999999
2016-11-18,2163366.7900000000
2016-11-21,2178476.3199999998
2016-11-22,2190551.8700000001
2016-11-23,2184566.1499999999
2016-11-25,2197973.4399999999
2016-11-28,2200613.3399999999
2016-11-29,2204060.0000000000
2016-11-30,2168225.0299999998
2016-12-01,2147118.0200000000
2016-12-02,2156574.1699999999
2016-12-05,2168197.7200000002
2016-12-06,2174529.7500000000
2016-12-07,2205291.8999999999
2016-12-08,2202556.1400000001
2016-12-09,2215823.5499999998
2016-12-12,2225235.2000000002
2016-12-13,2243691.4900000002
2016-12-14,2225309.3199999998
2016-12-15,2229101.1899999999
2016-12-16,2236569.4700000002
2016-12-19,2250063.6899999999
2016-12-20,2256348.0699999998
2016-12-21,2251747.2000000002
2016-12-22,2253702.2500000000
2016-12-23,2254432.2100000000
2016-12-27,2261343.1400000001
2016-12-28,2244964.6499999999
2016-12-29,2253880.4500000002
2016-12-30,2238124.6000000001
2017-01-03,2249099.7000000002
2017-01-04,2256286.3300000001
2017-01-05,2263378.8399999999
2017-01-06,2267784.0600000001
2017-01-09,2260751.9500000002
2017-01-10,2256766.7000000002
2017-01-11,2259537.0400000000
2017-01-12,2260663.8199999998
2017-01-13,2263329.8399999999
2017-01-17,2269094.9900000002
2017-01-18,2270902.0099999998
2017-01-19,2266265.8300000001
2017-01-20,2271277.4300000002
2017-01-23,2276591.3599999999
2017-01-24,2276572.0600000001
2017-01-25,2286387.4300000002
2017-01-26,2285347.1499999999
2017-01-27,2291683.8900000001
2017-01-30,2281348.6099999999
2017-01-31,2281392.0499999998
2017-02-01,2277405.7000000002
2017-02-02,2281224.5000000000
2017-02-03,2287082.0299999998
2017-02-06,2281183.9199999999
2017-02-07,2287009.1299999999
2017-02-08,2296613.4100000001
2017-02-09,2303000.8300000001
2017-02-10,2312218.2100000000
2017-02-13,2315722.2100000000
2017-02-14,2315066.7799999998
2017-02-15,2320776.7599999998
2017-02-16,2328278.6600000001
2017-02-17,2335031.4199999999
2017-02-21,2353058.6400000001
2017-02-22,2354037.7900000000
2017-02-23,2359113.0499999998
2017-02-24,2371117.3199999998
2017-02-27,2366828.9500000002
2017-02-28,2364064.3399999999
2017-03-01,2382941.9300000002
2017-03-02,2376350.3399999999
2017-03-03,2376181.8399999999
2017-03-06,2370371.2900000000
2017-03-07,2369722.8599999999
2017-03-08,2365012.9199999999
2017-03-09,2368455.9700000002
2017-03-10,2380667.2900000000
2017-03-13,2384964.6200000001
2017-03-14,2378688.5000000000
2017-03-15,2402029.5499999998
2017-03-16,2394878.8300000001
2017-03-17,2404054.4700000002
2017-03-20,2397433.9800000000
2017-03-21,2342595.1699999999
2017-03-22,2350914.9399999999
2017-03-23,2352138.5099999998
2017-03-24,2350130.8199999998
2017-03-27,2340554.7500000000
2017-03-28,2362885.5200000000
2017-03-29,2359207.6200000001
2017-03-30,2377991.7200000002
2017-03-31,2367601.9300000002
2017-04-03,2362719.1800000002
2017-04-04,2362882.8500000001
2017-04-05,2348411.2200000002
2017-04-06,2361188.7300000000
2017-04-07,2358545.9100000001
2017-04-10,2352365.8100000001
2017-04-11,2346928.3500000001
2017-04-12,2323929.1400000001
2017-04-13,2304177.9800000000
2017-04-17,2333689.6499999999
2017-04-18,2327319.4700000002
2017-04-19,2324921.6600000001
2017-04-20,2356381.2700000000
2017-04-21,2346259.6800000002
2017-04-24,2382014.9500000002
2017-04-25,2406507.6000000001
2017-04-26,2405768.6699999999
2017-04-27,2405122.7500000000
2017-04-28,2388080.0899999999
2017-05-01,2394814.5200000000
2017-05-02,2393263.6000000001
2017-05-03,2389802.9800000000
2017-05-04,2388816.9600000000
2017-05-05,2397741.8300000001
2017-05-08,2393227.1699999999
2017-05-09,2390909.2100000000
2017-05-10,2408729.5800000001
2017-05-11,2406825.2000000002
2017-05-12,2400318.4100000001
2017-05-15,2419775.7700000000
2017-05-16,2421794.1400000001
2017-05-17,2351605.3300000001
2017-05-18,2366026.1099999999
2017-05-19,2388301.2400000002
2017-05-22,2404844.3199999998
2017-05-23,2415444.5099999998
2017-05-24,2422394.1600000001
2017-05-25,2433015.0800000001
2017-05-26,2439400.2000000002
2017-05-30,2434836.0499999998
2017-05-31,2431819.1200000001
2017-06-01,2448132.4300000002
2017-06-02,2452408.6000000001
2017-06-05,2448187.3700000001
2017-06-06,2441426.9700000002
2017-06-07,2453076.4300000002
2017-06-08,2472372.8700000001
2017-06-09,2474889.4500000002
2017-06-12,2476783.9500000002
2017-06-13,2491163.1699999999
2017-06-14,2482209.1800000002
2017-06-15,2477637.2200000002
2017-06-16,2478550.3300000001
2017-06-19,2505957.3700000001
2017-06-20,2481885.4900000002
2017-06-21,2470925.6099999999
2017-06-22,2463049.5299999998
2017-06-23,2457955.9800000000
2017-06-26,2459372.4600000000
2017-06-27,2445594.6299999999
2017-06-28,2482299.4500000002
2017-06-29,2466495.8100000001
2017-06-30,2471585.3599999999
2017-07-03,2482106.8300000001
2017-07-05,2496176.6600000001
2017-07-06,2479571.3900000001
2017-07-07,2499433.0000000000
2017-07-10,2508679.1800000002
2017-07-11,2504957.2000000002
2017-07-12,2520335.0000000000
2017-07-13,2524969.7599999998
2017-07-14,2531752.0499999998
2017-07-17,2528354.4800000000
2017-07-18,2526252.2400000002
2017-07-19,2533892.1800000002
2017-07-20,2532483.3799999999
2017-07-21,2531555.5899999999
2017-07-24,2528959.5000000000
2017-07-25,2550352.9100000001
2017-07-26,2545261.7200000002
2017-07-27,2533755.7400000002
2017-07-28,2536743.1200000001
2017-07-31,2542269.9100000001
2017-08-01,2546351.8100000001
2017-08-02,2547279.7900000000
2017-08-03,2543504.7900000000
2017-08-04,2556825.0000000000
2017-08-07,2561720.1400000001
2017-08-08,2555949.2900000000
2017-08-09,2557459.0800000001
2017-08-10,2514019.1800000002
2017-08-11,2508879.6000000001
2017-08-14,2547066.3900000001
2017-08-15,2548104.8900000001
2017-08-16,2548461.6800000002
2017-08-17,2503418.2599999998
2017-08-18,2505496.8799999999
2017-08-21,2503241.9500000002
2017-08-22,2538807.9800000000
2017-08-23,2531364.3199999998
2017-08-24,2527031.7100000000
2017-08-25,2528288.0099999998
2017-08-28,2526981.2000000002
2017-08-29,2526316.5299999998
2017-08-30,2544731.4399999999
2017-08-31,2555269.4199999999
2017-09-01,2565561.7100000000
2017-09-05,2529132.6899999999
2017-09-06,2537011.5400000000
2017-09-07,2517998.9399999999
2017-09-08,2520229.8799999999
2017-09-11,2552908.1000000001
2017-09-12,2571023.7900000000
2017-09-13,2578222.6400000001
2017-09-14,2577941.1699999999
2017-09-15,2593235.5800000001
2017-09-18,2609484.0200000000
2017-09-19,2621981.1800000002
2017-09-20,2621311.6800000002
2017-09-21,2612661.2000000002
2017-09-22,2608320.1400000001
2017-09-25,2575333.8799999999
2017-09-26,2578801.9700000002
2017-09-27,2610204.8700000001
2017-09-28,2615198.2300000000
2017-09-29,2628446.8799999999
2017-10-02,2639320.3599999999
2017-10-03,2646011.7400000002
2017-10-04,2645902.7900000000
2017-10-05,2674210.9500000002
2017-10-06,2679793.3799999999
2017-10-09,2680288.4199999999
2017-10-10,2684735.6699999999
2017-10-11,2690337.9700000002
2017-10-12,2683237.4399999999
2017-10-13,2692265.3199999998
2017-10-16,2706334.8500000001
2017-10-17,2705724.7999999998
2017-10-18,2712004.4399999999
2017-10-19,2709308.4500000002
2017-10-20,2736116.3500000001
2017-10-23,2725485.6699999999
2017-10-24,2744472.2300000000
2017-10-25,2729240.9300000002
2017-10-26,2739176.8799999999
2017-10-27,2779237.3599999999
2017-10-30,2780558.4100000001
2017-10-31,2784899.6499999999
2017-11-01,2782947.2100000000
2017-11-02,2798048.4300000002
2017-11-03,2808125.4500000002
2017-11-06,2816037.0000000000
2017-11-07,2795983.5600000001
2017-11-08,2791379.0800000001
2017-11-09,2773846.5600000001
2017-11-10,2773543.0899999999
2017-11-13,2779030.2300000000
2017-11-14,2774204.5600000001
2017-11-15,2764454.0200000000
2017-11-16,2786063.5099999998
2017-11-17,2775853.7400000002
2017-11-20,2787436.3500000001
2017-11-21,2811277.6200000001
2017-11-22,2803679.5899999999
2017-11-24,2808759.6899999999
2017-11-27,2804987.8199999998
2017-11-28,2840996.4399999999
2017-11-29,2820200.0099999998
2017-11-30,2849987.8399999999
2017-12-01,2840395.2599999998
2017-12-04,2823049.9100000001
2017-12-05,2815379.2100000000
2017-12-06,2822106.5200000000
2017-12-07,2837815.1000000001
2017-12-08,2854095.7500000000
2017-12-11,2860011.1299999999
2017-12-12,2865678.1099999999
2017-12-13,2858639.2700000000
2017-12-14,2845786.7700000000
2017-12-15,2876404.2999999998
2017-12-18,2896900.1299999999
2017-12-19,2885019.8500000001
2017-12-20,2883160.6899999999
2017-12-21,2888685.9700000002
2017-12-22,2886204.0800000001
2017-12-26,2871735.7599999998
2017-12-27,2878493.6400000001
2017-12-28,2887913.3399999999
2017-12-29,2867034.3799999999
2018-01-02,2895513.6800000002
2018-01-03,2921780.5099999998
2018-01-04,2940373.7500000000
2018-01-05,2965748.9800000000
2018-01-08,2972958.9500000002
2018-01-09,2983947.1299999999
2018-01-10,2989749.4100000001
2018-01-11,3009173.1299999999
2018-01-12,3036588.9700000002
2018-01-16,3023988.9600000000
2018-01-17,3063515.3999999999
2018-01-18,3063859.7900000000
2018-01-19,3075413.5800000001
2018-01-22,3095510.7300000000
2018-01-23,3107880.5600000001
2018-01-24,3106117.1000000001
2018-01-25,3105102.2599999998
2018-01-26,3139370.3799999999
2018-01-29,3118710.6400000001
2018-01-30,3084055.3700000001
2018-01-31,3102763.2500000000
2018-02-01,3112014.4399999999
2018-02-02,3043271.7000000002
2018-02-05,2908891.2100000000
2018-02-06,2987645.1200000001
2018-02-07,2973092.7500000000
2018-02-08,2840696.7100000000
2018-02-09,2900053.9700000002
2018-02-12,2951634.8500000001
2018-02-13,2960746.9399999999
2018-02-14,3021306.0699999998
2018-02-15,3060946.1200000001
2018-02-16,3052099.2300000000
2018-02-20,3049079.7300000000
2018-02-21,3040372.5800000001
2018-02-22,3040664.5899999999
2018-02-23,3092282.8300000001
2018-02-26,3132949.3999999999
2018-02-27,3104585.2100000000
2018-02-28,3076699.5499999998
2018-03-01,3024897.1400000001
2018-03-02,3036531.6200000001
2018-03-05,3075544.1400000001
2018-03-06,3086898.1499999999
2018-03-07,3094728.9900000002
2018-03-08,3104522.4700000002
2018-03-09,3172347.2400000002
2018-03-12,3167078.7400000002
2018-03-13,3132920.1600000001
2018-03-14,3113972.3599999999
2018-03-15,3120386.8399999999
2018-03-16,3126598.9100000001
2018-03-19,3076843.0800000001
2018-03-20,3100081.3700000001
2018-03-21,3090610.7000000002
2018-03-22,2987671.5000000000
2018-03-23,2922037.3700000001
2018-03-26,3018831.9500000002
2018-03-27,2932516.5000000000
2018-03-28,2911815.9399999999
2018-03-29,2963369.2400000002
2018-04-02,2890662.2200000002
2018-04-03,2923796.0299999998
2018-04-04,2958224.2900000000
2018-04-05,2987173.7000000002
2018-04-06,2910404.7500000000
2018-04-09,2921858.3999999999
2018-04-10,2980824.2500000000
2018-04-11,2957243.0299999998
2018-04-12,2994108.4300000002
2018-04-13,2975965.9600000000
2018-04-16,2998326.8399999999
2018-04-17,3056290.2799999998
2018-04-18,3067016.0400000000
2018-04-19,3066964.8199999998
2018-04-20,3042764.6299999999
2018-04-23,3034922.1600000001
2018-04-24,2962667.8999999999
2018-04-25,2962149.4300000002
2018-04-26,3021244.2799999998
2018-04-27,3024844.0600000001
2018-04-30,3002151.6499999999
2018-05-01,3019536.8799999999
2018-05-02,2994402.2799999998
2018-05-03,3001858.9600000000
2018-05-04,3037999.2000000002
2018-05-07,3058166.3300000001
2018-05-08,3064571.7300000000
2018-05-09,3099619.0600000001
2018-05-10,3127753.0000000000
2018-05-11,3132340.3399999999
2018-05-14,3132403.8900000001
2018-05-15,3099974.4900000002
2018-05-16,3106860.3599999999
2018-05-17,3102311.5899999999
2018-05-18,3104300.2999999998
2018-05-21,3135239.4100000001
2018-05-22,3117099.7400000002
2018-05-23,3137343.9199999999
2018-05-24,3133276.2700000000
2018-05-25,3126251.0699999998
2018-05-29,3089252.2700000000
2018-05-30,3130158.1499999999
2018-05-31,3115829.1200000001
2018-06-01,3158594.0800000001
2018-06-04,3182545.5400000000
2018-06-05,3192472.8100000001
2018-06-06,3221192.8199999998
2018-06-07,3202823.6000000001
2018-06-08,3213330.6200000001
2018-06-11,3214816.1699999999
2018-06-12,3223975.9399999999
2018-06-13,3214788.7799999998
2018-06-14,3227371.3799999999
2018-06-15,3218369.4199999999
2018-06-18,3226027.3500000001
2018-06-19,3203415.9100000001
2018-06-20,3213786.9600000000
2018-06-21,3189456.9500000002
2018-06-22,3177858.7900000000
2018-06-25,3114918.8799999999
2018-06-26,3127860.6899999999
2018-06-27,3087915.6899999999
2018-06-28,3119804.2599999998
2018-06-29,3119110.0600000001
2018-07-02,3138622.2999999998
2018-07-03,3109713.6499999999
2018-07-05,3139755.7599999998
2018-07-06,3165796.2599999998
2018-07-09,3205403.2200000002
2018-07-10,3215423.3399999999
2018-07-11,3202287.4199999999
2018-07-12,3250873.2799999998
2018-07-13,3258655.2599999998
2018-07-16,3257618.7100000000
2018-07-17,3276134.4199999999
2018-07-18,3288637.5800000001
2018-07-19,3260872.2799999998
2018-07-20,3268032.8799999999
2018-07-23,3275843.4800000000
2018-07-24,3299730.3500000001
2018-07-25,3342360.6600000001
2018-07-26,3300859.5400000000
2018-07-27,3269575.3100000001
2018-07-30,3217894.1699999999
2018-07-31,3234314.8100000001
2018-08-01,3234311.7700000000
2018-08-02,3257004.8100000001
2018-08-03,3264832.7200000002
2018-08-06,3282053.5200000000
2018-08-07,3296797.0299999998
2018-08-08,3303973.2300000000
2018-08-09,3302182.2300000000
2018-08-10,3278741.3300000001
2018-08-13,3267393.6200000001
2018-08-14,3292236.7500000000
2018-08-15,3252681.9600000000
2018-08-16,3274142.9399999999
2018-08-17,3272733.1699999999
2018-08-20,3278394.3900000001
2018-08-21,3284066.1899999999
2018-08-22,3293882.1000000001
2018-08-23,3293137.5600000001
2018-08-24,3321939.1400000001
2018-08-27,3357422.1400000001
2018-08-28,3360420.2599999998
2018-08-29,3391757.8500000001
2018-08-30,3377696.1699999999
2018-08-31,3374554.9199999999
2018-09-04,3374424.8199999998
2018-09-05,3333693.7900000000
2018-09-06,3329867.3300000001
2018-09-07,3322861.1899999999
2018-09-10,3327965.6299999999
2018-09-11,3355649.9399999999
2018-09-12,3357639.5099999998
2018-09-13,3378642.6299999999
2018-09-14,3381683.2599999998
2018-09-17,3347284.8700000001
2018-09-18,3374477.1099999999
2018-09-19,3376343.8300000001
2018-09-20,3404087.1299999999
2018-09-21,3396523.7799999998
2018-09-24,3403299.4399999999
2018-09-25,3414123.8700000001
2018-09-26,3408741.8900000001
2018-09-27,3421900.1099999999
2018-09-28,3422236.8900000001
2018-10-01,3447891.3399999999
2018-10-02,3426836.4700000002
2018-10-03,3431146.2500000000
2018-10-04,3376663.3700000001
2018-10-05,3348470.9399999999
2018-10-08,3320120.9199999999
2018-10-09,3322298.2200000002
2018-10-10,3170679.6099999999
2018-10-11,3119678.2400000002
2018-10-12,3199550.2599999998
2018-10-15,3157465.6800000002
2018-10-16,3250607.9800000000
2018-10-17,3240736.3799999999
2018-10-18,3180255.5400000000
2018-10-19,3153083.8799999999
2018-10-22,3164343.4500000002
2018-10-23,3131673.7799999998
2018-10-24,3009888.1000000001
2018-10-25,3104597.8199999998
2018-10-26,3030286.0800000001
2018-10-29,2974400.2900000000
2018-10-30,3014893.1800000002
2018-10-31,3083195.5200000000
2018-11-01,3119470.9500000002
2018-11-02,3105230.1499999999
2018-11-05,3112057.7700000000
2018-11-06,3127107.5499999998
2018-11-07,3231453.1800000002
2018-11-08,3221770.7900000000
2018-11-09,3178897.1899999999
2018-11-12,3088300.6699999999
2018-11-13,3079173.5600000001
2018-11-14,3049062.6099999999
2018-11-15,3093161.3100000001
2018-11-16,3084593.2599999998
2018-11-19,2983616.3799999999
2018-11-20,2927177.1800000002
2018-11-21,2948003.1499999999
2018-11-23,2924873.6499999999
2018-11-26,2992007.6499999999
2018-11-27,3003272.2700000000
2018-11-28,3114921.8500000001
2018-11-29,3105306.2599999998
2018-11-30,3134992.7999999998
2018-12-03,3194426.0099999998
2018-12-04,3070994.6200000001
2018-12-06,3077836.8199999998
2018-12-07,2979764.5800000001
